Time,Price,5-Day EMA,KNN MA,Highlight
2460,369.0299987793,369.11556654266127,369.25004272461194,Red
2461,368.71038818359,368.9805070896375,369.321820068362,Red
2462,368.70001220703,368.887008795435,369.231896972658,Red
2463,368.86999511719,368.8813375693533,369.03107910156393,Red
2464,369.18011474609,368.98092996159886,368.932080078126,Green
2465,368.8117980957,368.9245526729659,368.89810180664,Green
2466,369.01998901367,368.9563647865339,368.85446166991994,Green
2467,369.17001342773,369.02758100026597,368.916381835936,Green
2468,369.55499267578,369.203384892104,369.01038208007606,Green
2469,369.32000732422,369.2422590361427,369.14738159179404,Green
2470,368.9700012207,369.15150643099514,369.17536010742003,Red
2471,369.16421508789,369.1557426499601,369.20700073241994,Red
2472,369.07501220703,369.1288325023167,369.23584594726395,Red
2473,368.79501342773,369.0175594774545,369.216845703124,Red
2474,368.71990966797,368.918342874293,369.06484985351403,Red
2475,368.29000854492,368.70889809783534,368.944830322264,Red
2476,368.42001342773,368.61260320780025,368.80883178710803,Red
2477,368.36999511719,368.5317338442635,368.659991455076,Red
2478,368.5299987793,368.53115548927565,368.518988037108,Green
2479,368.67471313477,368.57900803777375,368.465985107422,Green
2480,368.95498657227,368.7043342159392,368.456945800782,Green
2481,368.86999511719,368.7595545163561,368.589941406252,Green
2482,369.03500366211,368.85137089827407,368.679937744144,Green
2483,369.14999389648,368.95091189767606,368.812939453128,Green
2484,369.44989013672,369.1172379773574,368.936938476564,Green
2485,369.38079833984,369.20509143151827,369.09197387695406,Green
2486,369.46569824219,369.29196036840887,369.177136230468,Green
2487,369.42999267578,369.3379711375326,369.29627685546797,Green
2488,369.39498901367,369.35697709624503,369.37527465820204,Red
2489,369.10000610352,369.27132009867,369.42427368164,Red
2490,369.29000854492,369.2775495807533,369.354296875,Red
2491,369.24499511719,369.2666980928989,369.336138916016,Red
2492,369.05999755859,369.1977979147959,369.291998291016,Red
2493,369.04998779297,369.14852787418727,369.217999267578,Red
2494,369.22799682617,369.17501752484816,369.148999023438,Green
2495,369.125,369.1583450165654,369.17459716796805,Red
2496,368.82000732422,369.0455657857836,369.141595458984,Red
2497,368.86999511719,368.9870422295857,369.05659790039,Red
2498,368.63000488281,368.8680297806605,369.01859741210995,Red
2499,368.85998535156,368.86534830429366,368.934600830078,Red
2500,369.01000976562,368.91356879140244,368.860998535156,Green
2501,368.92001342773,368.91571700351165,368.83800048828004,Green
2502,368.73999023438,368.8571414138011,368.858001708982,Red
2503,368.71090698242,368.8083966033407,368.83200073242,Red
2504,368.91000366211,368.8422656229305,368.848181152342,Red
2505,369.16989135742,368.9514742010937,368.85818481445204,Green
2506,369.00180053711,368.96824964643247,368.89016113281207,Green
2507,369.18881225586,369.0417705162416,368.90651855468803,Green
2508,369.02151489258,369.03501864168777,368.996282958984,Green
2509,369.2799987793,369.11667868755853,369.058404541016,Green
2510,369.36010742188,369.19782159899904,369.13240356445397,Green
2511,369.32998657227,369.24187659008936,369.170446777346,Green
2512,369.25500488281,369.2462526876629,369.236083984378,Green
2513,369.26000976562,369.25083838031526,369.249322509768,Green
2514,369.51998901367,369.34055525810015,369.297021484376,Green
2515,369.95001220703,369.5437075744101,369.34501953125,Green
2516,369.73001098633,369.60580871171675,369.46300048828,Green
2517,369.73001098633,369.64720946992117,369.543005371092,Green
2518,370.4700012207,369.9214733868474,369.63800659179594,Green
2519,369.56500244141,369.8026497383683,369.88000488281193,Red
2520,370.14001464844,369.9151047083922,369.88900756836,Green
2521,368.94918823242,369.59313254973483,369.927008056642,Red
2522,368.65368652344,369.27998387430324,369.77084350586,Red
2523,368.63000488281,369.06332421047216,369.555578613282,Red
2524,368.30911254883,368.8119203232581,369.18757934570397,Red
2525,367.79000854492,368.47128306381205,368.936401367188,Red
2526,367.18121337891,368.04125983551137,368.46640014648403,Red
2527,367.17990112305,367.75414026469093,368.112805175782,Red
2528,367.23999023438,367.582756921254,367.81804809570406,Red
2529,366.82998657227,367.33183347159263,367.540045166018,Red
2530,367.20001220703,367.2878930500718,367.244219970706,Green
2531,366.7200012207,367.09859577361453,367.126220703128,Red
2532,367.08999633789,367.0957292950397,367.03397827148603,Green
2533,367.23999023438,367.1438162748198,367.015997314454,Green
2534,367.5,367.2625441832132,367.015997314454,Green
2535,367.30410766602,367.2763986774821,367.15,Green
2536,367.20001220703,367.25093652066477,367.170819091798,Green
2537,368.05499267578,367.51895523903653,367.26682128906396,Green
2538,367.9700012207,367.669303899591,367.459820556642,Green
2539,368.20010375977,367.84623718631735,367.60582275390595,Green
2540,368.13000488281,367.94082641848155,367.74584350585997,Green
2541,367.67010498047,367.85058593914437,367.91102294921797,Red
2542,368.06188964844,367.9210205089096,368.005041503906,Red
2543,368.07000732422,367.97068278067974,368.006420898438,Red
2544,368.42999267578,368.1237860790465,368.026422119142,Green
2545,368.14001464844,368.1291956021777,368.07239990234405,Green
2546,368.12078857422,368.1263932595251,368.07440185547,Green
2547,368.2200012207,368.1575959132501,368.16453857422005,Red
2548,368.625,368.31339727550005,368.19616088867195,Green
2549,368.55081176758,368.3925354395267,368.307159423828,Green
2550,368.07000732422,368.28502606775777,368.331323242188,Red
2551,368.20999145508,368.26001453019853,368.31732177734403,Red
2552,368.29998779297,368.27333895112235,368.335162353516,Red
2553,368.5,368.34889263408155,368.35115966797,Red
2554,368.33990478516,368.345896684441,368.32615966797005,Green
2555,368.04998779297,368.24726038728403,368.28397827148603,Red
2556,368.11499023438,368.203170336316,368.279974365236,Red
2557,367.92001342773,368.1087847001207,368.260974121096,Red
2558,367.73001098633,367.98252679552377,368.184979248048,Red
2559,367.64999389648,367.8716824958425,368.030981445314,Red
2560,367.82998657227,367.85778385465164,367.892999267578,Red
2561,367.70999145508,367.8085197214611,367.848999023438,Red
2562,367.57998657227,367.7323420050641,367.767999267578,Red
2563,368.10000610352,367.8548967045494,367.699993896486,Green
2564,368.18991088867,367.9665680992563,367.77399291992396,Green
2565,368.17999267578,368.0377096247642,367.88197631836204,Green
2566,368.16149902344,368.0789727576561,367.95197753906405,Green
2567,367.75,367.96931517177075,368.042279052736,Red
2568,367.65240478516,367.86367837623385,368.07628173828203,Red
2569,367.39001464844,367.70579046696923,367.98676147461003,Red
2570,367.40991210938,367.6071643477728,367.826782226564,Red
2571,367.50119018555,367.57183962703186,367.672766113284,Red
2572,367.69000244141,367.61122723182456,367.54070434570605,Green
2573,367.55999755859,367.5941506740797,367.528704833988,Green
2574,367.75,367.64610044938644,367.51022338867404,Green
2575,367.73999023438,367.6773970443843,367.582220458986,Green
2576,367.76000976562,367.7049346181295,367.64823608398603,Green
2577,367.36999511719,367.59328811781637,367.7,Red
2578,367.45001220703,367.5455294808876,367.63599853515603,Red
2579,367.80999755859,367.63368550678837,367.614001464844,Green
2580,367.85000610352,367.7057923723656,367.62600097656207,Green
2581,368.05999755859,367.82386076777374,367.64800415039,Green
2582,367.92999267578,367.8592380704425,367.708001708984,Green
2583,367.91000366211,367.87615993433167,367.82000122070195,Green
2584,367.82998657227,367.8607688136444,367.91199951171797,Red
2585,367.64999389648,367.79051050792293,367.91599731445405,Red
2586,367.5,367.6936736719486,367.875994873046,Red
2587,367.24499511719,367.5441141536957,367.763995361328,Red
2588,367.2799987793,367.4560756955638,367.62699584961,Red
2589,366.92990112305,367.2806841713925,367.500994873048,Red
2590,366.04998779297,366.8704520452517,367.32097778320406,Red
2591,366.2799987793,366.67363428993445,367.000976562502,Red
2592,365.98001098633,366.4424265220663,366.75697631836204,Red
2593,365.85998535156,366.24827946523084,366.50397949219,Red
2594,366.10000610352,366.1988550113272,366.21997680664197,Red
2595,366.26000976562,366.2192399294248,366.053997802736,Green
2596,366.42001342773,366.2861644288599,366.096002197266,Green
2597,365.38000488281,365.98411124684327,366.124005126952,Red
2598,366.2799987793,366.08274042432885,366.004003906248,Green
2599,366.25,366.13849361621925,366.088006591796,Green
2600,366.85791015625,366.37829912956283,366.118005371092,Green
2601,366.05999755859,366.2721986059052,366.23758544921805,Green
2602,366.41000366211,366.31813362464015,366.16558227538997,Green
2603,365.86999511719,366.16875412215677,366.37158203125006,Red
2604,366.44000244141,366.25917022857453,366.289581298828,Red
2605,366.74499511719,366.421111858113,366.32758178711003,Green
2606,367.25,366.6974079054087,366.304998779298,Green
2607,366.76910400391,366.7213066049091,366.54299926758,Green
2608,366.45001220703,366.6308751389494,366.61481933593996,Green
2609,366.5,366.5872500926329,366.730822753908,Red
2610,366.68499755859,366.61983258128527,366.742822265626,Red
2611,367.14001464844,366.7932266036702,366.73082275390595,Green
2612,366.26000976562,366.61548765765343,366.708825683594,Red
2613,366.80999755859,366.680324291299,366.607006835936,Green
2614,367.01000976562,366.790219449406,366.679003906248,Green
2615,367.11999511719,366.90014467200064,366.781005859372,Green
2616,366.92001342773,366.9067675905771,366.86800537109195,Green
2617,366.58700561523,366.8001802654614,366.82400512695006,Red
2618,366.49499511719,366.69845188270426,366.889404296872,Red
2619,366.66000366211,366.6856358091728,366.82640380859203,Red
2620,366.35198974609,366.5744204548119,366.75640258789,Red
2621,366.10119628906,366.4166790662279,366.60280151367,Red
2622,365.84008789062,366.22448200769196,366.439038085936,Red
2623,365.79000854492,366.0796575201013,366.28965454101404,Red
2624,365.36999511719,365.8431033857975,366.14865722656,Red
2625,365.375,365.687068923865,365.89065551757596,Red
2626,365.01998901367,365.4647089538,365.695257568358,Red
2627,365.05999755859,365.3298051553967,365.47901611328,Red
2628,364.88009643555,365.1799022487811,365.322998046874,Red
2629,364.41989135742,364.92656528499407,365.141015625,Red
2630,364.26000976562,364.7043801118694,364.95099487304606,Red
2631,364.4700012207,364.6262538148129,364.72799682617,Red
2632,364.20999145508,364.48749969490194,364.617999267576,Red
2633,364.49810791016,364.49103576665465,364.447998046874,Green
2634,364.70999145508,364.5640209961298,364.37160034179595,Green
2635,364.83990478516,364.6559822591399,364.4296203613279,Green
2636,364.61999511719,364.64398654515657,364.545599365236,Green
2637,364.48999023438,364.5926544415644,364.575598144534,Green
2638,364.32000732422,364.50177206911627,364.631597900394,Red
2639,364.49200439453,364.49851617758753,364.595977783206,Red
2640,363.86999511719,364.28900915745504,364.55238037109604,Red
2641,364.05999755859,364.2126719578334,364.35839843750193,Red
2642,364.04998779297,364.1584439028789,364.246398925782,Red
2643,364.32998657227,364.21562479267595,364.1583984375,Green
2644,364.29000854492,364.2404193767573,364.16039428710997,Green
2645,364.30999755859,364.26361210403485,364.119995117188,Green
2646,364.41500854492,364.3140775843299,364.207995605468,Green
2647,364.95999145508,364.5293822079133,364.278997802734,Green
2648,365.29998779297,364.7862507362655,364.46099853515597,Green
2649,365.20001220703,364.92417122652034,364.65499877929597,Green
2650,365.10998535156,364.9861092682002,364.8369995117179,Green
2651,364.35998535156,364.7774012959868,364.996997070312,Red
2652,364.41000366211,364.6549354180279,364.98599243164,Red
2653,364.19000244141,364.4999577591553,364.875994873046,Red
2654,364.89999389648,364.6333031382635,364.653997802734,Red
2655,365.52990722656,364.9321711676957,364.59399414062403,Green
2656,365.59118652344,365.1518429529438,364.677978515624,Green
2657,365.67999267578,365.3278928605559,364.92421875,Green
2658,365.45999145508,365.37192572539726,365.178216552734,Green
2659,365.09680175781,365.2802177362015,365.43221435546803,Red
2660,364.70001220703,365.0868158931443,365.47157592773397,Red
2661,364.48999023438,364.88787400688955,365.30559692382803,Red
2662,364.69000244141,364.82191681839635,365.08535766601597,Red
2663,364.32400512695,364.6559462545809,364.887359619142,Red
2664,363.89999389648,364.40396213521393,364.660162353516,Red
2665,363.08999633789,363.96597353610593,364.42080078125,Red
2666,363.06869506836,363.66688071352394,364.098797607422,Red
2667,362.97729492188,363.43701878297594,363.81453857421803,Red
2668,363.13000488281,363.334680816254,363.471997070312,Red
2669,363.4700012207,363.379787617736,363.233197021484,Green
2670,363.16000366211,363.306526299194,363.14719848632797,Green
2671,363.26998901367,363.29434720401935,363.161199951172,Green
2672,363.26000976562,363.2829013912196,363.201458740234,Green
2673,362.85000610352,363.1386029619864,363.258001708982,Red
2674,362.48001098633,362.9190723034343,363.202001953124,Red
2675,363.38000488281,363.0727164965595,363.00400390625,Green
2676,363.07998657227,363.0751398551297,363.04800415039,Green
2677,362.75500488281,362.9684281976898,363.01000366210997,Red
2678,362.82998657227,362.9222809892165,362.909002685548,Green
2679,362.04998779297,362.6315165904677,362.90499877929796,Red
2680,362.38989257812,362.55097525301846,362.818994140626,Red
2681,362.17498779297,362.425646099669,362.62097167968795,Red
2682,362.23999023438,362.36376081123933,362.439971923828,Red
2683,361.73001098633,362.1525108696029,362.336968994142,Red
2684,361.6960144043,362.0003453811686,362.116973876954,Red
2685,361.66000366211,361.8868981414824,362.04617919922003,Red
2686,361.39999389648,361.7245967264816,361.90020141601804,Red
2687,360.79000854492,361.41306733262775,361.74520263672,Red
2688,361.02249145508,361.28287537344517,361.45520629882805,Red
2689,361.01501464844,361.1935884651101,361.31370239257797,Red
2690,361.48001098633,361.28906263885006,361.177502441406,Green
2691,362.11499023438,361.56437183736006,361.14150390625,Green
2692,361.44000244141,361.52291537204337,361.28450317383,Green
2693,361.32000732422,361.45527935610227,361.414501953128,Green
2694,361.10998535156,361.3401813545882,361.47400512695606,Red
2695,361.29501342773,361.3251253789688,361.49299926758,Red
2696,361.04000854492,361.23008643428585,361.45599975586003,Red
2697,361.51998901367,361.3267206274139,361.24100341796805,Green
2698,360.92999267578,361.1944779768693,361.25700073242,Red
2699,360.97891235352,361.1226227690862,361.178997802732,Red
2700,360.99951171875,361.0815857523075,361.15278320312393,Red
2701,361.17999267578,361.11438806013166,361.093682861328,Green
2702,360.92999267578,361.05292293201444,361.1216796875,Red
2703,361.23880004883,361.114881970953,361.003680419922,Green
2704,361.80999755859,361.34658716683197,361.065441894532,Green
2705,361.57998657227,361.4243869686446,361.23165893554597,Green
2706,361.33999633789,361.39625675839306,361.34775390625,Green
2707,361.83999633789,361.54416995155873,361.37975463867195,Green
2708,361.92001342773,361.66945111028247,361.56175537109397,Green
2709,362.37100219727,361.90330147261164,361.697998046874,Green
2710,362.6549987793,362.1538672415078,361.81019897461,Green
2711,362.35000610352,362.2192468621785,362.025201416016,Green
2712,362.14001464844,362.1928361242657,362.227203369142,Red
2713,362.26000976562,362.21522733805045,362.287207031252,Red
2714,362.33999633789,362.2568170046636,362.35520629883,Red
2715,362.80999755859,362.4412105226391,362.349005126954,Green
2716,362.95999145508,362.6141375001194,362.38000488281193,Green
2717,362.63000488281,362.6194266276829,362.502001953124,Green
2718,362.4700012207,362.5696181586886,362.599999999998,Red
2719,362.39999389648,362.5130767379524,362.641998291014,Red
2720,362.26998901367,362.43204749652494,362.653997802732,Red
2721,361.85000610352,362.2380336988566,362.545996093748,Red
2722,361.82000732422,362.09869157397776,362.323999023436,Red
2723,361.42999267578,361.87579194124515,362.161999511718,Red
2724,361.45001220703,361.73386536317344,361.953997802734,Red
2725,360.91000366211,361.4592447961523,361.76400146484394,Red
2726,360.89999389648,361.27282782959486,361.49200439453205,Red
2727,361.2200012207,361.25521895996326,361.302001953124,Red
2728,361.16000366211,361.2234805273455,361.18200073242,Green
2729,360.80999755859,361.08565287109366,361.128002929686,Red
2730,360.9700012207,361.04710232096244,360.999999999998,Green
2731,360.76000976562,360.95140480251496,361.011999511716,Red
2732,360.4700012207,360.79093694191,360.98400268554394,Red
2733,360.53988647461,360.70725345281,360.83400268554396,Red
2734,360.69000244141,360.70150311567664,360.709979248044,Red
2735,360.32998657227,360.5776642678744,360.685980224608,Red
2736,360.36999511719,360.5084412176463,360.557977294922,Red
2737,359.98999023438,360.3356242232242,360.479974365236,Red
2738,360.01000976562,360.2270860706895,360.383972167972,Red
2739,359.66989135742,360.04135449959966,360.277996826174,Red
2740,359.55999755859,359.88090218592976,360.073974609376,Red
2741,359.29989624023,359.68723353736317,359.91997680663997,Red
2742,358.94000244141,359.4381565053788,359.70595703124803,Red
2743,358.60998535156,359.1620994541059,359.4959594726541,Red
2744,358.81170654297,359.0453018170606,359.215954589842,Red
2745,358.48001098633,358.8568715401504,359.04431762695197,Red
2746,359.14001464844,358.95125257624693,358.8283203125,Green
2747,358.79998779297,358.9008309818213,358.796343994142,Green
2748,358.84420776367,358.88195657577086,358.76834106445403,Green
2749,358.48001098633,358.7479747126239,358.815185546876,Red
2750,358.54998779297,358.68197907273924,358.748846435548,Red
2751,359.39001464844,358.9179909313062,358.762841796876,Green
2752,358.58999633789,358.80865940016747,358.81284179687594,Red
2753,355.63000488281,357.74910789438167,358.77084350586,Red
2754,356.14001464844,357.2127434790678,358.128002929688,Red
2755,356.01998901367,356.8151586572685,357.66000366211,Red
2756,356.44000244141,356.6901065853157,357.15400390625,Red
2757,356.04998779297,356.4767336545338,356.564001464844,Red
2758,355.48001098633,356.14449276513255,356.05599975586,Green
2759,355.56909179688,355.9526924423817,356.02600097656403,Red
2760,355.42999267578,355.7784591868478,355.911816406252,Red
2761,355.69000244141,355.7489736050352,355.79381713867394,Red
2762,355.61999511719,355.70598077575346,355.64381713867397,Green
2763,356.18499755859,355.865653036699,355.55781860351794,Green
2764,355.39001464844,355.7071069072793,355.69881591797,Green
2765,356.05499267578,355.82306883011285,355.663000488282,Green
2766,356.60998535156,356.0853743372619,355.78800048828197,Green
2767,356.75,356.30691622484125,355.971997070312,Green
2768,356.42999267578,356.3479417084875,356.197998046874,Green
2769,356.0299987793,356.2419607320917,356.246997070312,Red
2770,356.44100952148,356.30831032855446,356.374993896484,Red
2771,357.04000854492,356.55220973400964,356.452197265624,Green
2772,356.38000488281,356.4948081169431,356.538201904296,Red
2773,356.85000610352,356.61320744580206,356.464202880858,Green
2774,356.83999633789,356.6888037431647,356.54820556640595,Green
2775,356.70999145508,356.69586631380315,356.710205078124,Red
2776,356.20999145508,356.5339080275621,356.764001464844,Red
2777,356.13848876953,356.40210160821806,356.59799804687594,Red
2778,356.1882019043,356.33080170691204,356.54969482422,Red
2779,356.46990966797,356.3771710272647,356.417333984376,Red
2780,356.66000366211,356.47144857221315,356.343316650392,Green
2781,357.29000854492,356.74430189644875,356.333319091798,Green
2782,357.79998779297,357.09619719528916,356.54932250976606,Green
2783,357.85000610352,357.3474668313661,356.88162231445403,Green
2784,357.61999511719,357.4383095933074,357.21398315429803,Green
2785,357.32000732422,357.3988755036116,357.444000244142,Red
2786,357.30999755859,357.3692495219377,357.57600097656393,Red
2787,357.11999511719,357.28616472035515,357.5799987792981,Red
2788,357.30999755859,357.29410899976676,357.44400024414205,Red
2789,357.44000244141,357.34274014698116,357.33599853515597,Green
2790,357.80999755859,357.49849261751746,357.3,Green
2791,357.92001342773,357.63899955425495,357.397998046874,Green
2792,357.7799987793,357.68599929593665,357.520001220702,Green
2793,357.26998901367,357.5473292018478,357.65200195312406,Red
2794,357.39999389648,357.49821743339186,357.64400024414005,Red
2795,357.14898681641,357.38180722773126,357.63599853515404,Red
2796,357.07998657227,357.2812003425775,357.503796386718,Red
2797,356.85659790039,357.1396661951817,357.33579101562594,Red
2798,356.42990112305,356.90307783780446,357.15111083984397,Red
2799,357.11999511719,356.97538359759966,356.98309326172,Red
2800,357.41989135742,357.1235528508731,356.927093505862,Green
2801,356.95999145508,357.06903238560875,356.981274414064,Green
2802,357.35998535156,357.1660167075925,356.957275390626,Green
2803,357.51000976562,357.28068106026836,357.05795288086,Green
2804,357.67001342773,357.4104585160889,357.273974609374,Green
2805,357.63000488281,357.4836406383293,357.383978271482,Green
2806,357.75061035156,357.57263054273955,357.42600097656,Green
2807,357.76528930664,357.63685013070636,357.584124755856,Green
2808,357.69000244141,357.65456756760756,357.665185546872,Red
2809,357.82000732422,357.70971415314506,357.70118408202995,Green
2810,357.79000854492,357.73647895040335,357.731182861328,Green
2811,357.82998657227,357.76764815769224,357.76318359375,Green
2812,358.26971435547,357.9350035569515,357.779058837892,Green
2813,358.60000610352,358.1566710724743,357.87994384765796,Green
2814,358.38000488281,358.2311156759195,358.06194458007997,Green
2815,358.6549987793,358.372410043713,358.173944091798,Green
2816,358.20999145508,358.31827051416866,358.346942138674,Red
2817,358.10171508789,358.24608537207575,358.422943115236,Red
2818,358.029296875,358.17382253971715,358.38934326172,Red
2819,357.9700012207,358.10588210004477,358.275201416016,Red
2820,357.62759399414,357.94645273140986,358.193200683594,Red
2821,357.79000854492,357.8943046692466,357.987719726562,Red
2822,357.80999755859,357.86620229902775,357.90372314453,Red
2823,358.25,357.9941348660185,357.84537963866995,Green
2824,358.29000854492,358.09275942565233,357.88952026366997,Green
2825,358.17001342773,358.1185107596782,357.953521728514,Green
2826,358.67999267578,358.3056713983788,358.062005615232,Green
2827,359.19000244141,358.6004484127225,358.240002441404,Green
2828,358.20999145508,358.47029609350835,358.516003417968,Red
2829,358.14001464844,358.3602022784856,358.508001708984,Red
2830,360.54959106445,359.08999854047374,358.478002929688,Green
2831,361.2799987793,359.8199986200825,358.953918457032,Green
2832,361.18011474609,360.27337066208503,359.47391967773603,Green
2833,360.95999145508,360.50224425975,359.87194213867195,Green
2834,361.19198608398,360.73215820116,360.42194213867197,Green
2835,362.16000366211,361.20810668814335,361.03233642578004,Green
2836,362.21060180664,361.54227172764223,361.354418945312,Green
2837,362.35000610352,361.81151651960147,361.54053955078,Green
2838,361.70001220703,361.774348415411,361.774517822266,Red
2839,361.5299987793,361.69289853670733,361.922521972656,Red
2840,360.82998657227,361.4052612152282,361.99012451172,Red
2841,360.16000366211,360.9901753641888,361.724121093752,Red
2842,360.4700012207,360.81678398302586,361.314001464846,Red
2843,360.51989746094,360.71782180899726,360.938000488282,Red
2844,360.70999145508,360.7152116910248,360.701977539064,Green
2845,360.70001220703,360.71014519635986,360.53797607421996,Green
2846,360.41000366211,360.6100980182766,360.511981201172,Green
2847,360.17999267578,360.4667295707777,360.561981201172,Red
2848,360.67098999023,360.5348163772618,360.503979492188,Green
2849,360.08999633789,360.38654303080455,360.534197998046,Red
2850,359.75,360.17436202053636,360.410198974608,Red
2851,359.75,360.0329080136909,360.220196533202,Red
2852,359.70001220703,359.92194274480397,360.08819580078,Red
2853,359.69000244141,359.8446293103393,359.99219970702995,Red
2854,360.17999267578,359.95641709881954,359.796002197266,Green
2855,359.75,359.88761139921303,359.81400146484395,Green
2856,359.29998779297,359.69173686379867,359.814001464844,Red
2857,359.57501220703,359.6528286448758,359.72399902343807,Red
2858,359.48999023438,359.5985491747105,359.698999023438,Red
2859,359.6549987793,359.6173657095737,359.658996582032,Red
2860,359.99499511719,359.7432421787791,359.55399780273603,Green
2861,359.91000366211,359.7988293398894,359.60299682617404,Green
2862,360.29998779297,359.96588215758294,359.725000000002,Green
2863,360.61358642578,360.1817835803153,359.86999511719006,Green
2864,361.10998535156,360.4911841707302,360.09471435547005,Green
2865,361.25738525391,360.7465845317901,360.385711669922,Green
2866,361.20001220703,360.89772709020343,360.638189697266,Green
2867,361.22860717773,361.0080204527123,360.89619140625,Green
2868,361.44900512695,361.1550153441249,361.08191528320197,Green
2869,361.70001220703,361.33668096509325,361.248999023436,Green
2870,361.49249267578,361.38861820198883,361.36700439453,Green
2871,361.85998535156,361.5457405851792,361.414025878904,Green
2872,361.5299987793,361.5404933165528,361.54602050781,Red
2873,361.89001464844,361.65700042718186,361.60629882812407,Green
2874,361.67999267578,361.6646645100479,361.694500732422,Red
2875,362.20498657227,361.8447718641219,361.69049682617197,Green
2876,362.54000854492,362.07651742438793,361.83299560547,Green
2877,362.61499023438,362.25600836105195,361.969000244142,Green
2878,362.82000732422,362.4440080154413,362.18599853515803,Green
2879,362.86999511719,362.5860037160242,362.371997070314,Green
2880,363.23999023438,362.8039992221428,362.609997558596,Green
2881,363.17999267578,362.9293303733552,362.816998291018,Green
2882,362.89199829102,362.91688634591014,362.94499511718993,Red
2883,362.89749145508,362.9104213823001,363.00039672851796,Red
2884,362.98999023438,362.9369443329934,363.01589355469,Red
2885,363.0299987793,362.96796248176224,363.039892578128,Red
2886,363.30999755859,363.0819741740382,362.997894287112,Green
2887,363.36990356445,363.1779506375088,363.02389526367404,Green
2888,363.32000732422,363.2253028664125,363.11947631836,Green
2889,363.2200012207,363.223535651175,363.20397949218807,Green
2890,363.16000366211,363.20235832148666,363.24998168945194,Red
2891,363.42001342773,363.27491002356777,363.27598266601404,Red
2892,363.73001098633,363.4266103444885,363.297985839842,Green
2893,364.0299987793,363.627739822759,363.370007324218,Green
2894,363.92001342773,363.72516435774935,363.512005615234,Green
2895,363.7799987793,363.74344249826623,363.65200805664006,Green
2896,364.0299987793,363.8389612586108,363.77600708007805,Green
2897,364.11999511719,363.93263921147053,363.898004150392,Green
2898,364.17001342773,364.01176395022367,363.976000976564,Green
2899,364.29998779297,364.10783856447244,364.00400390625,Green
2900,364.01989746094,364.07852486329494,364.07999877929797,Red
2901,364.10958862305,364.08887944988,364.12797851562607,Red
2902,364.20001220703,364.1259237022633,364.14389648437606,Red
2903,364.39999389648,364.21728043366886,364.159899902344,Green
2904,364.20001220703,364.2115243581226,364.205895996094,Green
2905,364.20999145508,364.21101339044174,364.18590087890607,Green
2906,363.9700012207,364.13067600052784,364.223919677734,Red
2907,366.20001220703,364.8204547360286,364.19600219726397,Green
2908,365.20001220703,364.94697389302905,364.596002197264,Green
2909,365.38000488281,365.09131755628937,364.756005859374,Green
2910,365.17999267578,365.1208759294529,364.99200439453,Green
2911,364.69000244141,364.9772514334386,365.18600463867006,Red
2912,364.41000366211,364.78816884299573,365.330004882812,Red
2913,364.79000854492,364.7887820769705,364.972003173828,Red
2914,364.63000488281,364.73585634558367,364.890002441406,Red
2915,365.37658691406,364.94943320174247,364.74000244140603,Green
2916,365.41000366211,365.10295668853166,364.779321289062,Green
2917,364.70999145508,364.9719682773811,364.92332153320206,Green
2918,364.58999633789,364.84464429755076,364.98331909179603,Red
2919,363.73001098633,364.4730998604772,364.94331665039,Red
2920,364.17001342773,364.37207104956144,364.763317871094,Red
2921,364.28509521484,364.3430791046543,364.522003173828,Red
2922,364.4700012207,364.3853864766695,364.297021484374,Green
2923,365.2200012207,364.66359139134636,364.249023437498,Green
2924,365.5299987793,364.9523938539976,364.37502441405996,Green
2925,365.32000732422,365.07493167740506,364.73502197265395,Green
2926,364.9700012207,365.0399548585034,364.965020751952,Green
2927,364.7200012207,364.93330364590224,365.102001953124,Red
2928,364.86999511719,364.91220080299814,365.152001953124,Red
2929,365.04721069336,364.95720409978543,365.082000732422,Red
2930,364.80999755859,364.9081352527203,364.98544311523403,Red
2931,364.96899414062,364.92842154868686,364.883441162108,Green
2932,364.44119262695,364.7660119081079,364.88323974609204,Red
2933,364.30999755859,364.61400712493526,364.827478027342,Red
2934,364.57998657227,364.6026669407135,364.715478515622,Red
2935,363.78500366211,364.33011251451234,364.622033691404,Red
2936,363.94000244141,364.20007582347824,364.417034912108,Red
2937,363.76000976562,364.0533871375255,364.211236572266,Red
2938,363.63989257812,363.91555561772367,364.075,Red
2939,362.9700012207,363.60037081871576,363.94097900390597,Red
2940,363.0299987793,363.4102468055772,363.61898193359195,Red
2941,363.10998535156,363.31015965423813,363.46798095702997,Red
2942,363.41500854492,363.3451092844654,363.30197753906,Green
2943,363.2200012207,363.3034065965436,363.23297729492003,Green
2944,363.89001464844,363.4989426138424,363.148999023436,Green
2945,363.97250366211,363.65679629659826,363.333001708984,Green
2946,363.92999267578,363.7478617563255,363.521502685546,Green
2947,364.17999267578,363.89190539614367,363.68550415039,Green
2948,363.67001342773,363.81794140667245,363.83850097656193,Red
2949,363.13000488281,363.58862923205163,363.928503417968,Red
2950,363.42001342773,363.53242396394444,363.776501464842,Red
2951,363.10000610352,363.3882846771363,363.666003417966,Red
2952,363.01998901367,363.2655194559809,363.500006103514,Red
2953,363.04748535156,363.1928414211739,363.26800537109204,Red
2954,363.36999511719,363.25189265317925,363.143499755858,Green
2955,363.45001220703,363.3179325044628,363.19149780273403,Green
